algorithm,board_size,elapsed_time,steps,path_found,total_cost
DFS,"(100, 100)",5.794028282165527,495,True,1117
DFS,"(100, 100)",13.283000230789185,1131,True,451
DFS,"(100, 100)",2.319998264312744,199,True,317
DFS,"(100, 100)",3.1946918964385986,274,True,523
DFS,"(100, 100)",5.951502799987793,511,True,923
DFS,"(100, 100)",5.622952938079834,488,True,355
DFS,"(100, 100)",11.201776027679443,960,True,457
DFS,"(100, 100)",2.8850481510162354,247,True,421
DFS,"(100, 100)",6.993259906768799,596,True,1249
DFS,"(100, 100)",2.3402042388916016,201,True,270
DFS,"(100, 100)",2.438438653945923,209,True,425
DFS,"(100, 100)",9.419403791427612,791,True,1570
DFS,"(100, 100)",3.5444717407226562,308,True,634
DFS,"(100, 100)",15.597795009613037,1330,True,582
DFS,"(100, 100)",2.5665788650512695,221,True,346
DFS,"(100, 100)",2.51877760887146,219,True,365
DFS,"(100, 100)",3.0079925060272217,256,True,663
DFS,"(100, 100)",2.602752208709717,225,True,351
DFS,"(100, 100)",4.60426664352417,396,True,793
DFS,"(100, 100)",26.516772508621216,2156,True,500
DFS,"(100, 100)",3.6350600719451904,313,True,447
DFS,"(100, 100)",2.30442214012146,199,True,308
DFS,"(100, 100)",2.6488287448883057,233,True,528
DFS,"(100, 100)",4.635361671447754,390,True,348
DFS,"(100, 100)",3.2026376724243164,270,True,446
DFS,"(100, 100)",2.8260650634765625,238,True,396
DFS,"(100, 100)",3.0621273517608643,262,True,544
DFS,"(100, 100)",2.872981071472168,243,True,344
DFS,"(100, 100)",9.920806169509888,834,True,641
DFS,"(100, 100)",2.3366246223449707,199,True,410
DFS,"(100, 100)",12.428669214248657,1063,True,403
DFS,"(100, 100)",2.4719865322113037,209,True,384
DFS,"(100, 100)",21.409743070602417,1755,True,350
DFS,"(100, 100)",2.3080945014953613,199,True,315
DFS,"(100, 100)",5.312880754470825,455,True,781
DFS,"(100, 100)",2.6564369201660156,225,True,379
DFS,"(100, 100)",2.315948724746704,199,True,375
DFS,"(100, 100)",2.766770362854004,234,True,398
DFS,"(100, 100)",3.518763780593872,299,True,672
DFS,"(100, 100)",25.23910617828369,2071,True,358
DFS,"(100, 100)",2.5238442420959473,215,True,371
DFS,"(100, 100)",2.3302245140075684,199,True,442
DFS,"(100, 100)",6.830245733261108,585,True,898
DFS,"(100, 100)",2.645878791809082,226,True,407
DFS,"(100, 100)",19.164698362350464,1581,True,413
DFS,"(100, 100)",2.787421464920044,239,True,443
DFS,"(100, 100)",2.811854600906372,241,True,438
DFS,"(100, 100)",3.387004852294922,291,True,452
DFS,"(100, 100)",2.4046058654785156,208,True,370
DFS,"(100, 100)",3.1512246131896973,270,True,354
DFS,"(100, 100)",34.61432981491089,2762,True,588
DFS,"(100, 100)",2.308523178100586,199,True,419
DFS,"(100, 100)",2.56978702545166,217,True,376
DFS,"(100, 100)",3.230388641357422,278,True,479
DFS,"(100, 100)",4.825875282287598,421,True,759
Dijkstra,"(100, 100)",68.57235717773438,5282,True,367
Dijkstra,"(100, 100)",91.2933349609375,6855,True,224
Dijkstra,"(100, 100)",87.26246547698975,6509,True,454
Dijkstra,"(100, 100)",81.46890163421631,6202,True,343
Dijkstra,"(100, 100)",98.38391995429993,7268,True,288
Dijkstra,"(100, 100)",92.46469306945801,6956,True,350
Dijkstra,"(100, 100)",75.64199829101562,5762,True,288
Dijkstra,"(100, 100)",86.33050012588501,6535,True,271
Dijkstra,"(100, 100)",86.44085907936096,6444,True,289
Dijkstra,"(100, 100)",58.6380398273468,4591,True,300
Dijkstra,"(100, 100)",66.85964679718018,5169,True,339
Dijkstra,"(100, 100)",80.53793668746948,6101,True,262
Dijkstra,"(100, 100)",84.9139838218689,6344,True,424
Dijkstra,"(100, 100)",102.03013300895691,7579,True,309
Dijkstra,"(100, 100)",93.51666331291199,6975,True,333
Dijkstra,"(100, 100)",78.61914205551147,5954,True,361
Dijkstra,"(100, 100)",114.38216948509216,8301,True,305
Dijkstra,"(100, 100)",96.55590343475342,7185,True,396
Dijkstra,"(100, 100)",55.423486948013306,4356,True,446
Dijkstra,"(100, 100)",85.15265965461731,6417,True,248
Dijkstra,"(100, 100)",64.0337176322937,4936,True,266
Dijkstra,"(100, 100)",95.53426933288574,7178,True,235
Dijkstra,"(100, 100)",83.28671050071716,6353,True,211
Dijkstra,"(100, 100)",105.68346929550171,7792,True,333
Dijkstra,"(100, 100)",90.0705258846283,6741,True,233
Dijkstra,"(100, 100)",78.86049175262451,6020,True,232
Dijkstra,"(100, 100)",107.24656796455383,7945,True,234
Dijkstra,"(100, 100)",88.4977056980133,6693,True,293
Dijkstra,"(100, 100)",66.22658514976501,5064,True,347
Dijkstra,"(100, 100)",79.53711700439453,6058,True,327
Dijkstra,"(100, 100)",69.31746912002563,5345,True,210
Dijkstra,"(100, 100)",82.46015310287476,6207,True,303
Dijkstra,"(100, 100)",63.065757751464844,4946,True,273
Dijkstra,"(100, 100)",83.92265892028809,6280,True,289
Dijkstra,"(100, 100)",109.54646444320679,8088,True,287
Dijkstra,"(100, 100)",82.47619843482971,6259,True,273
Dijkstra,"(100, 100)",56.37897706031799,4464,True,290
Dijkstra,"(100, 100)",107.53505825996399,7855,True,311
Dijkstra,"(100, 100)",54.49015951156616,4284,True,306
Dijkstra,"(100, 100)",73.05518364906311,5631,True,209
Dijkstra,"(100, 100)",87.89791941642761,6652,True,203
Dijkstra,"(100, 100)",65.18084192276001,4999,True,295
Dijkstra,"(100, 100)",84.29547786712646,6317,True,303
Dijkstra,"(100, 100)",110.42636156082153,8118,True,306
Dijkstra,"(100, 100)",77.7686402797699,5899,True,269
Dijkstra,"(100, 100)",93.9909725189209,7027,True,319
Dijkstra,"(100, 100)",57.065715074539185,4458,True,370
Dijkstra,"(100, 100)",61.10245084762573,4796,True,289
Dijkstra,"(100, 100)",74.484126329422,5661,True,258
Dijkstra,"(100, 100)",97.1862325668335,7237,True,287
Dijkstra,"(100, 100)",86.21197891235352,6435,True,253
Dijkstra,"(100, 100)",91.88586640357971,6876,True,347
Dijkstra,"(100, 100)",100.83822727203369,7520,True,259
Dijkstra,"(100, 100)",87.89781641960144,6591,True,311
Dijkstra,"(100, 100)",71.26526856422424,5512,True,239
Dijkstra,"(100, 100)",67.55378222465515,5200,True,335
Dijkstra,"(100, 100)",75.01278185844421,5726,True,380
Dijkstra,"(100, 100)",109.97821927070618,8077,True,247
Dijkstra,"(100, 100)",101.0748918056488,7533,True,247
Dijkstra,"(100, 100)",51.451359272003174,4083,True,220
Dijkstra,"(100, 100)",96.85102796554565,7257,True,259
Dijkstra,"(100, 100)",52.24615931510925,4136,True,493
Dijkstra,"(100, 100)",110.46288561820984,8186,True,221
Dijkstra,"(100, 100)",91.20749187469482,6776,True,292
Dijkstra,"(100, 100)",78.6047146320343,5994,True,357
Dijkstra,"(100, 100)",92.79223537445068,6886,True,387
Dijkstra,"(100, 100)",105.00654530525208,7788,True,273
Dijkstra,"(100, 100)",124.55893802642822,8971,True,278
Dijkstra,"(100, 100)",52.37958574295044,4135,True,310
Dijkstra,"(100, 100)",52.605454444885254,4159,True,260
Dijkstra,"(100, 100)",52.74122357368469,4150,True,329
Dijkstra,"(100, 100)",89.67393755912781,6675,True,320
Dijkstra,"(100, 100)",63.571234464645386,4979,True,225
Dijkstra,"(100, 100)",79.93924117088318,6072,True,388
Dijkstra,"(100, 100)",52.98062205314636,4236,True,314
Dijkstra,"(100, 100)",105.26599836349487,7758,True,227
Dijkstra,"(100, 100)",46.20873045921326,3636,True,293
Dijkstra,"(100, 100)",63.76934194564819,4936,True,254
Dijkstra,"(100, 100)",85.8200113773346,6480,True,275
Dijkstra,"(100, 100)",82.70956087112427,6289,True,299
Dijkstra,"(100, 100)",36.9721736907959,3005,True,298
Dijkstra,"(100, 100)",98.55989789962769,7414,True,229
Dijkstra,"(100, 100)",60.867164850234985,4701,True,329
Dijkstra,"(100, 100)",76.229905128479,5847,True,328
Dijkstra,"(100, 100)",79.22444009780884,6008,True,237
Dijkstra,"(100, 100)",87.77391386032104,6621,True,319
Dijkstra,"(100, 100)",67.38790726661682,5171,True,284
Dijkstra,"(100, 100)",89.04836988449097,6743,True,339
Dijkstra,"(100, 100)",62.98339891433716,4949,True,284
Dijkstra,"(100, 100)",78.60677433013916,5892,True,334
Dijkstra,"(100, 100)",49.30277895927429,3910,True,401
Dijkstra,"(100, 100)",100.30626773834229,7404,True,373
Dijkstra,"(100, 100)",79.80531764030457,6123,True,199
Dijkstra,"(100, 100)",88.64773678779602,6661,True,250
Dijkstra,"(100, 100)",75.53439426422119,5846,True,259
Dijkstra,"(100, 100)",54.05315351486206,4304,True,405
Dijkstra,"(100, 100)",82.70004153251648,6300,True,377
Dijkstra,"(100, 100)",84.28308868408203,6419,True,248
Dijkstra,"(100, 100)",76.45782613754272,5910,True,276
Dijkstra,"(100, 100)",116.79853248596191,8614,True,271
GBFS,"(100, 100)",3.075582504272461,260,True,419
GBFS,"(100, 100)",2.3335936069488525,201,True,281
GBFS,"(100, 100)",9.46241545677185,804,True,651
GBFS,"(100, 100)",5.64104151725769,482,True,559
GBFS,"(100, 100)",2.947596788406372,253,True,334
GBFS,"(100, 100)",15.26332688331604,1297,True,521
GBFS,"(100, 100)",2.6595914363861084,225,True,435
GBFS,"(100, 100)",3.222838878631592,278,True,331
GBFS,"(100, 100)",2.341428518295288,199,True,366
GBFS,"(100, 100)",2.407075881958008,200,True,413
GBFS,"(100, 100)",3.514836549758911,301,True,472
GBFS,"(100, 100)",2.383486270904541,203,True,273
GBFS,"(100, 100)",10.653013944625854,900,True,601
GBFS,"(100, 100)",24.10662603378296,2023,True,547
GBFS,"(100, 100)",5.385214567184448,460,True,455
GBFS,"(100, 100)",11.19602370262146,945,True,618
GBFS,"(100, 100)",2.3057563304901123,199,True,402
GBFS,"(100, 100)",32.403377532958984,2641,True,686
GBFS,"(100, 100)",4.724224328994751,404,True,579
GBFS,"(100, 100)",2.404794454574585,206,True,328
GBFS,"(100, 100)",12.385912656784058,1042,True,514
GBFS,"(100, 100)",5.292240619659424,458,True,448
GBFS,"(100, 100)",18.972800493240356,1614,True,777
GBFS,"(100, 100)",2.9723777770996094,257,True,482
GBFS,"(100, 100)",2.439383029937744,211,True,318
GBFS,"(100, 100)",2.886845827102661,247,True,481
GBFS,"(100, 100)",2.7547171115875244,236,True,336
GBFS,"(100, 100)",43.03518462181091,3482,True,620
GBFS,"(100, 100)",2.817370653152466,237,True,484
GBFS,"(100, 100)",3.886052370071411,332,True,531
GBFS,"(100, 100)",5.763351917266846,491,True,509
GBFS,"(100, 100)",6.172143936157227,528,True,441
GBFS,"(100, 100)",2.630314350128174,225,True,395
GBFS,"(100, 100)",2.3869502544403076,201,True,330
GBFS,"(100, 100)",10.03188967704773,863,True,507
GBFS,"(100, 100)",2.6483304500579834,224,True,380
GBFS,"(100, 100)",2.4420087337493896,209,True,338
GBFS,"(100, 100)",2.317235231399536,199,True,403
GBFS,"(100, 100)",4.322711706161499,365,True,404
GBFS,"(100, 100)",3.145557403564453,274,True,395
GBFS,"(100, 100)",2.4094033241271973,208,True,361
GBFS,"(100, 100)",2.4975006580352783,207,True,367
GBFS,"(100, 100)",14.97131061553955,1254,True,627
GBFS,"(100, 100)",3.1715035438537598,278,True,482
GBFS,"(100, 100)",6.0413124561309814,510,True,560
GBFS,"(100, 100)",5.6556596755981445,489,True,535
GBFS,"(100, 100)",2.331350088119507,199,True,429
GBFS,"(100, 100)",7.533806800842285,640,True,375
GBFS,"(100, 100)",6.513000965118408,550,True,368
GBFS,"(100, 100)",2.6309854984283447,226,True,409
GBFS,"(100, 100)",2.7395429611206055,232,True,402
GBFS,"(100, 100)",2.3178598880767822,199,True,347
GBFS,"(100, 100)",2.289340019226074,199,True,274
GBFS,"(100, 100)",2.7765860557556152,235,True,431
GBFS,"(100, 100)",4.7056849002838135,402,True,506
GBFS,"(100, 100)",2.338488817214966,199,True,444
GBFS,"(100, 100)",3.7920329570770264,320,True,430
GBFS,"(100, 100)",3.6948306560516357,315,True,446
GBFS,"(100, 100)",13.700269222259521,1178,True,427
GBFS,"(100, 100)",7.933197021484375,679,True,399
GBFS,"(100, 100)",11.096067905426025,955,True,542
GBFS,"(100, 100)",2.328380823135376,199,True,494
GBFS,"(100, 100)",2.5965592861175537,225,True,446
GBFS,"(100, 100)",2.367297410964966,203,True,444
GBFS,"(100, 100)",4.374244928359985,371,True,454
GBFS,"(100, 100)",15.968168020248413,1326,True,788
GBFS,"(100, 100)",13.563758850097656,1163,True,784
GBFS,"(100, 100)",2.3318495750427246,205,True,318
GBFS,"(100, 100)",6.689347267150879,562,True,505
GBFS,"(100, 100)",3.0018551349639893,255,True,281
GBFS,"(100, 100)",2.700524091720581,228,True,467
GBFS,"(100, 100)",10.876221895217896,911,True,571
GBFS,"(100, 100)",2.854630708694458,243,True,377
GBFS,"(100, 100)",4.8706841468811035,414,True,494
GBFS,"(100, 100)",2.6102840900421143,222,True,393
GBFS,"(100, 100)",5.645660400390625,487,True,532
GBFS,"(100, 100)",2.7451188564300537,230,True,341
GBFS,"(100, 100)",15.090382099151611,1257,True,376
GBFS,"(100, 100)",2.532573699951172,216,True,315
GBFS,"(100, 100)",2.8021724224090576,242,True,381
GBFS,"(100, 100)",3.5541229248046875,303,True,322
GBFS,"(100, 100)",4.586697101593018,395,True,476
GBFS,"(100, 100)",3.2601382732391357,276,True,425
GBFS,"(100, 100)",2.4308743476867676,207,True,399
GBFS,"(100, 100)",6.556015968322754,559,True,452
GBFS,"(100, 100)",6.234662771224976,532,True,670
GBFS,"(100, 100)",17.984167337417603,1495,True,402
GBFS,"(100, 100)",3.1543807983398438,271,True,439
GBFS,"(100, 100)",4.324399948120117,370,True,512
GBFS,"(100, 100)",7.841386318206787,665,True,676
GBFS,"(100, 100)",2.7556920051574707,234,True,499
GBFS,"(100, 100)",5.628810167312622,482,True,471
GBFS,"(100, 100)",4.820364713668823,412,True,310
GBFS,"(100, 100)",5.077362060546875,435,True,399
GBFS,"(100, 100)",2.399066209793091,203,True,339
GBFS,"(100, 100)",2.6534974575042725,227,True,512
GBFS,"(100, 100)",3.5007872581481934,299,True,447
GBFS,"(100, 100)",5.156092882156372,444,True,448
GBFS,"(100, 100)",2.8268978595733643,242,True,457
GBFS,"(100, 100)",2.3317294120788574,199,True,345
AStar,"(100, 100)",57.54184436798096,4528,True,367
AStar,"(100, 100)",56.740807056427,4489,True,224
AStar,"(100, 100)",66.40448141098022,5167,True,454
AStar,"(100, 100)",44.57002854347229,3616,True,343
AStar,"(100, 100)",58.55379557609558,4650,True,288
AStar,"(100, 100)",65.65421485900879,5146,True,350
AStar,"(100, 100)",59.19620943069458,4639,True,288
AStar,"(100, 100)",75.2551097869873,5783,True,271
AStar,"(100, 100)",61.74392604827881,4865,True,289
AStar,"(100, 100)",35.9739146232605,2940,True,309
AStar,"(100, 100)",55.39123487472534,4387,True,339
AStar,"(100, 100)",67.66704773902893,5237,True,262
AStar,"(100, 100)",77.90520524978638,5963,True,424
AStar,"(100, 100)",90.13089656829834,6816,True,309
AStar,"(100, 100)",86.81409764289856,6552,True,333
AStar,"(100, 100)",70.67465257644653,5434,True,362
AStar,"(100, 100)",97.15857458114624,7285,True,305
AStar,"(100, 100)",92.1796281337738,6912,True,396
AStar,"(100, 100)",54.08844065666199,4251,True,446
AStar,"(100, 100)",44.474912881851196,3569,True,248
AStar,"(100, 100)",43.42798113822937,3500,True,266
AStar,"(100, 100)",25.163917541503906,2127,True,235
AStar,"(100, 100)",41.20773267745972,3392,True,211
AStar,"(100, 100)",104.51648211479187,7791,True,333
AStar,"(100, 100)",61.774362087249756,4881,True,233
AStar,"(100, 100)",59.98037576675415,4730,True,232
AStar,"(100, 100)",47.292309045791626,3844,True,234
AStar,"(100, 100)",64.6338119506836,5076,True,293
AStar,"(100, 100)",49.02418041229248,3915,True,347
AStar,"(100, 100)",40.140843868255615,3266,True,327
AStar,"(100, 100)",30.578364372253418,2513,True,210
AStar,"(100, 100)",62.05342388153076,4842,True,303
AStar,"(100, 100)",40.17450833320618,3265,True,281
AStar,"(100, 100)",50.66785192489624,4013,True,289
AStar,"(100, 100)",93.52002501487732,7009,True,287
AStar,"(100, 100)",52.98995327949524,4184,True,273
AStar,"(100, 100)",42.62828588485718,3454,True,290
AStar,"(100, 100)",88.83564162254333,6682,True,311
AStar,"(100, 100)",50.72150135040283,3994,True,306
AStar,"(100, 100)",34.51173186302185,2828,True,209
AStar,"(100, 100)",29.76268720626831,2443,True,203
AStar,"(100, 100)",41.74327039718628,3350,True,295
AStar,"(100, 100)",57.87704348564148,4562,True,303
AStar,"(100, 100)",87.15821027755737,6606,True,306
AStar,"(100, 100)",56.174702882766724,4414,True,269
AStar,"(100, 100)",83.34300231933594,6329,True,319
AStar,"(100, 100)",49.840575218200684,3974,True,370
AStar,"(100, 100)",58.22881531715393,4580,True,289
AStar,"(100, 100)",47.41882920265198,3777,True,260
AStar,"(100, 100)",84.69601631164551,6395,True,287
AStar,"(100, 100)",71.91904783248901,5526,True,253
AStar,"(100, 100)",90.4115378856659,6750,True,347
AStar,"(100, 100)",38.02229595184326,3131,True,259
AStar,"(100, 100)",62.9362690448761,4924,True,311
AStar,"(100, 100)",22.108104467391968,1856,True,239
AStar,"(100, 100)",66.1737151145935,5183,True,335
AStar,"(100, 100)",65.1601493358612,5069,True,380
AStar,"(100, 100)",87.25682663917542,6641,True,247
AStar,"(100, 100)",56.008955240249634,4468,True,247
AStar,"(100, 100)",34.45571947097778,2848,True,232
AStar,"(100, 100)",68.34801888465881,5345,True,259
AStar,"(100, 100)",32.801875829696655,2700,True,493
AStar,"(100, 100)",32.97043776512146,2731,True,221
AStar,"(100, 100)",84.78323316574097,6432,True,292
AStar,"(100, 100)",53.79344344139099,4290,True,357
AStar,"(100, 100)",89.89685273170471,6774,True,387
AStar,"(100, 100)",82.66071343421936,6325,True,273
AStar,"(100, 100)",101.25540542602539,7642,True,278
AStar,"(100, 100)",39.648608922958374,3195,True,310
AStar,"(100, 100)",41.6679892539978,3372,True,260
AStar,"(100, 100)",50.207019090652466,3959,True,329
AStar,"(100, 100)",80.11753964424133,6108,True,320
AStar,"(100, 100)",32.4273476600647,2668,True,225
AStar,"(100, 100)",67.72609114646912,5245,True,388
AStar,"(100, 100)",51.154972314834595,4122,True,314
AStar,"(100, 100)",37.21562099456787,3059,True,227
AStar,"(100, 100)",44.85458827018738,3563,True,293
AStar,"(100, 100)",32.39431142807007,2644,True,254
AStar,"(100, 100)",55.642614126205444,4410,True,275
AStar,"(100, 100)",72.58910274505615,5602,True,300
AStar,"(100, 100)",28.658036708831787,2370,True,298
AStar,"(100, 100)",31.607107162475586,2634,True,229
AStar,"(100, 100)",44.55287218093872,3564,True,329
AStar,"(100, 100)",60.815712690353394,4767,True,328
AStar,"(100, 100)",38.149651288986206,3107,True,237
AStar,"(100, 100)",86.81391453742981,6541,True,319
AStar,"(100, 100)",42.0000684261322,3385,True,284
AStar,"(100, 100)",72.61199498176575,5626,True,339
AStar,"(100, 100)",40.740424394607544,3271,True,284
AStar,"(100, 100)",63.3274085521698,4941,True,334
AStar,"(100, 100)",44.263492822647095,3549,True,401
AStar,"(100, 100)",89.04779005050659,6730,True,373
AStar,"(100, 100)",35.316357135772705,2906,True,199
AStar,"(100, 100)",72.03289198875427,5566,True,250
AStar,"(100, 100)",44.9683678150177,3641,True,259
AStar,"(100, 100)",46.75756120681763,3742,True,405
AStar,"(100, 100)",69.90960216522217,5390,True,377
AStar,"(100, 100)",35.71457076072693,2919,True,248
AStar,"(100, 100)",48.430790424346924,3885,True,276
AStar,"(100, 100)",111.90848970413208,8177,True,271
