algorithm,board_size,elapsed_time,steps,path_found,total_cost
DFS,"(50, 50)",0.4954080581665039,112,True,139.0
DFS,"(50, 50)",0.48297548294067383,111,True,214.0
DFS,"(50, 50)",0.5929732322692871,121,True,267.0
DFS,"(50, 50)",0.4647645950317383,99,True,184.0
DFS,"(50, 50)",0.695812463760376,149,True,252.0
DFS,"(50, 50)",0.8642406463623047,181,True,177.0
DFS,"(50, 50)",0.49994921684265137,106,True,231.0
DFS,"(50, 50)",0.5081260204315186,103,True,209.0
DFS,"(50, 50)",1.3261761665344238,300,True,639.0
DFS,"(50, 50)",0.6801533699035645,154,True,297.0
DFS,"(50, 50)",0.6502723693847656,145,True,285.0
DFS,"(50, 50)",0.5091094970703125,109,True,227.0
DFS,"(50, 50)",0.6208598613739014,134,True,223.0
DFS,"(50, 50)",0.4567115306854248,99,True,172.0
DFS,"(50, 50)",0.5248756408691406,117,True,293.0
DFS,"(50, 50)",0.5447263717651367,121,True,184.0
DFS,"(50, 50)",0.9968233108520508,214,True,308.0
DFS,"(50, 50)",0.45793700218200684,99,True,212.0
DFS,"(50, 50)",1.0182366371154785,216,True,441.0
DFS,"(50, 50)",1.267387866973877,277,True,534.0
DFS,"(50, 50)",0.4834721088409424,103,True,192.0
DFS,"(50, 50)",0.7090697288513184,148,True,339.0
DFS,"(50, 50)",0.4714970588684082,99,True,202.0
DFS,"(50, 50)",0.4631767272949219,99,True,223.0
DFS,"(50, 50)",0.5606410503387451,110,True,193.0
DFS,"(50, 50)",2.006526231765747,418,True,241.0
DFS,"(50, 50)",0.5936830043792725,117,True,inf
DFS,"(50, 50)",0.4584629535675049,99,True,150.0
DFS,"(50, 50)",0.5518059730529785,119,True,221.0
DFS,"(50, 50)",0.4787728786468506,103,True,217.0
DFS,"(50, 50)",0.5896692276000977,125,True,inf
DFS,"(50, 50)",0.47741174697875977,99,True,215.0
DFS,"(50, 50)",1.0079314708709717,223,True,417.0
DFS,"(50, 50)",0.6976184844970703,158,True,284.0
DFS,"(50, 50)",2.629634380340576,575,True,178.0
DFS,"(50, 50)",0.553626298904419,117,True,251.0
DFS,"(50, 50)",3.050957441329956,674,True,225.0
DFS,"(50, 50)",0.6300911903381348,139,True,263.0
DFS,"(50, 50)",0.4486408233642578,99,True,222.0
DFS,"(50, 50)",0.4805419445037842,99,True,195.0
DFS,"(50, 50)",0.4764847755432129,103,True,282.0
DFS,"(50, 50)",0.5752475261688232,123,True,242.0
DFS,"(50, 50)",0.5378303527832031,112,True,206.0
DFS,"(50, 50)",2.3584439754486084,520,True,312.0
DFS,"(50, 50)",0.5165309906005859,106,True,203.0
DFS,"(50, 50)",0.5149128437042236,108,True,159.0
DFS,"(50, 50)",0.6145401000976562,127,True,161.0
DFS,"(50, 50)",0.8213999271392822,174,True,inf
DFS,"(50, 50)",1.2642381191253662,280,True,259.0
DFS,"(50, 50)",0.9212646484375,201,True,282.0
DFS,"(50, 50)",2.030484676361084,460,True,270.0
DFS,"(50, 50)",0.4911949634552002,103,True,157.0
DFS,"(50, 50)",0.5938258171081543,125,True,311.0
DFS,"(50, 50)",0.5674409866333008,119,True,238.0
DFS,"(50, 50)",1.519049882888794,330,True,218.0
DFS,"(50, 50)",1.8927128314971924,422,True,198.0
DFS,"(50, 50)",0.5061070919036865,109,True,181.0
DFS,"(50, 50)",0.4853057861328125,106,True,145.0
DFS,"(50, 50)",0.6038844585418701,128,True,247.0
DFS,"(50, 50)",0.6942927837371826,146,True,287.0
DFS,"(50, 50)",0.8682036399841309,184,True,234.0
DFS,"(50, 50)",1.042365550994873,228,True,462.0
DFS,"(50, 50)",0.4544844627380371,99,True,199.0
DFS,"(50, 50)",0.6213750839233398,136,True,294.0
DFS,"(50, 50)",0.5049493312835693,108,True,196.0
DFS,"(50, 50)",0.48922157287597656,103,True,181.0
DFS,"(50, 50)",0.4761962890625,99,True,193.0
DFS,"(50, 50)",0.5168993473052979,113,True,inf
DFS,"(50, 50)",0.448610782623291,99,True,173.0
DFS,"(50, 50)",0.5287561416625977,117,True,267.0
DFS,"(50, 50)",0.5858108997344971,119,True,210.0
Dijkstra,"(50, 50)",7.148736000061035,1529,True,110.0
Dijkstra,"(50, 50)",7.022016286849976,1488,True,225.0
Dijkstra,"(50, 50)",7.2241785526275635,1525,True,189.0
Dijkstra,"(50, 50)",5.378271818161011,1184,True,184.0
Dijkstra,"(50, 50)",8.173152923583984,1719,True,188.0
Dijkstra,"(50, 50)",6.352541446685791,1362,True,179.0
Dijkstra,"(50, 50)",7.1819822788238525,1540,True,134.0
Dijkstra,"(50, 50)",6.125529766082764,1318,True,157.0
Dijkstra,"(50, 50)",5.086883783340454,1105,True,164.0
Dijkstra,"(50, 50)",6.406641006469727,1382,True,182.0
Dijkstra,"(50, 50)",5.486610174179077,1201,True,217.0
Dijkstra,"(50, 50)",5.895874500274658,1276,True,185.0
Dijkstra,"(50, 50)",7.441877841949463,1597,True,170.0
Dijkstra,"(50, 50)",6.738065719604492,1443,True,234.0
Dijkstra,"(50, 50)",9.484209537506104,1985,True,156.0
Dijkstra,"(50, 50)",8.48824667930603,1775,True,207.0
Dijkstra,"(50, 50)",7.457677602767944,1570,True,129.0
Dijkstra,"(50, 50)",5.398040533065796,1165,True,139.0
Dijkstra,"(50, 50)",8.088452816009521,1729,True,130.0
Dijkstra,"(50, 50)",7.740329742431641,1653,True,115.0
Dijkstra,"(50, 50)",9.404447793960571,1938,True,193.0
Dijkstra,"(50, 50)",8.111988544464111,1697,True,142.0
Dijkstra,"(50, 50)",8.726159572601318,1839,True,166.0
Dijkstra,"(50, 50)",5.978820323944092,1295,True,207.0
Dijkstra,"(50, 50)",9.632880926132202,1998,True,163.0
Dijkstra,"(50, 50)",6.248990535736084,1346,True,137.0
Dijkstra,"(50, 50)",4.886975049972534,1073,True,144.0
Dijkstra,"(50, 50)",9.351738929748535,1943,True,164.0
Dijkstra,"(50, 50)",4.102282762527466,891,True,163.0
Dijkstra,"(50, 50)",6.3801398277282715,1373,True,104.0
Dijkstra,"(50, 50)",8.4796724319458,1787,True,142.0
Dijkstra,"(50, 50)",9.7714262008667,2024,True,169.0
Dijkstra,"(50, 50)",5.202600955963135,1150,True,142.0
Dijkstra,"(50, 50)",4.630882263183594,1014,True,168.0
Dijkstra,"(50, 50)",6.426143169403076,1400,True,129.0
Dijkstra,"(50, 50)",7.074373722076416,1526,True,181.0
Dijkstra,"(50, 50)",5.906606435775757,1278,True,171.0
Dijkstra,"(50, 50)",6.651395082473755,1408,True,209.0
Dijkstra,"(50, 50)",8.694405794143677,1844,True,124.0
Dijkstra,"(50, 50)",8.792763471603394,1844,True,118.0
Dijkstra,"(50, 50)",10.519751787185669,2166,True,167.0
Dijkstra,"(50, 50)",8.307442903518677,1719,True,199.0
Dijkstra,"(50, 50)",9.314319372177124,1940,True,143.0
Dijkstra,"(50, 50)",11.01842737197876,2248,True,145.0
Dijkstra,"(50, 50)",4.66033935546875,1010,True,167.0
Dijkstra,"(50, 50)",6.713026762008667,1428,True,211.0
Dijkstra,"(50, 50)",4.822231769561768,1059,True,181.0
Dijkstra,"(50, 50)",7.1995344161987305,1514,True,191.0
Dijkstra,"(50, 50)",9.005094766616821,1886,True,139.0
Dijkstra,"(50, 50)",3.793515205383301,847,True,172.0
Dijkstra,"(50, 50)",6.720533609390259,1436,True,170.0
Dijkstra,"(50, 50)",7.732799768447876,1624,True,183.0
Dijkstra,"(50, 50)",4.185659408569336,913,True,145.0
Dijkstra,"(50, 50)",5.593207836151123,1209,True,140.0
Dijkstra,"(50, 50)",7.01445746421814,1493,True,209.0
Dijkstra,"(50, 50)",4.398941516876221,968,True,inf
Dijkstra,"(50, 50)",5.2522807121276855,1138,True,147.0
Dijkstra,"(50, 50)",8.906161069869995,1857,True,197.0
Dijkstra,"(50, 50)",7.128084897994995,1506,True,135.0
Dijkstra,"(50, 50)",6.7363550662994385,1444,True,inf
Dijkstra,"(50, 50)",7.280041694641113,1557,True,205.0
Dijkstra,"(50, 50)",7.128629684448242,1527,True,157.0
Dijkstra,"(50, 50)",7.346957683563232,1553,True,156.0
Dijkstra,"(50, 50)",9.447585821151733,1957,True,156.0
Dijkstra,"(50, 50)",7.849335432052612,1656,True,161.0
Dijkstra,"(50, 50)",6.136436700820923,1321,True,188.0
Dijkstra,"(50, 50)",6.471471548080444,1398,True,142.0
Dijkstra,"(50, 50)",9.92340898513794,2058,True,171.0
Dijkstra,"(50, 50)",8.825454235076904,1861,True,184.0
Dijkstra,"(50, 50)",8.415426969528198,1742,True,195.0
Dijkstra,"(50, 50)",8.204484701156616,1716,True,181.0
Dijkstra,"(50, 50)",3.6724894046783447,822,True,181.0
Dijkstra,"(50, 50)",7.876550197601318,1675,True,162.0
Dijkstra,"(50, 50)",8.490366697311401,1782,True,172.0
Dijkstra,"(50, 50)",9.081480503082275,1899,True,140.0
Dijkstra,"(50, 50)",8.376047611236572,1759,True,132.0
Dijkstra,"(50, 50)",5.588357448577881,1223,True,inf
Dijkstra,"(50, 50)",8.167590618133545,1722,True,170.0
Dijkstra,"(50, 50)",7.755945920944214,1651,True,189.0
Dijkstra,"(50, 50)",6.714999675750732,1449,True,194.0
Dijkstra,"(50, 50)",7.852912664413452,1653,True,151.0
Dijkstra,"(50, 50)",8.153010606765747,1724,True,125.0
Dijkstra,"(50, 50)",8.917389869689941,1876,True,143.0
Dijkstra,"(50, 50)",6.697083473205566,1423,True,200.0
Dijkstra,"(50, 50)",5.713969707489014,1212,True,102.0
Dijkstra,"(50, 50)",9.423673629760742,1925,True,145.0
Dijkstra,"(50, 50)",5.806408643722534,1267,True,115.0
Dijkstra,"(50, 50)",8.541085243225098,1787,True,186.0
Dijkstra,"(50, 50)",5.6317298412323,1214,True,213.0
Dijkstra,"(50, 50)",8.489757299423218,1786,True,112.0
Dijkstra,"(50, 50)",5.533621549606323,1204,True,207.0
Dijkstra,"(50, 50)",9.34902548789978,1945,True,172.0
Dijkstra,"(50, 50)",6.602652311325073,1417,True,202.0
Dijkstra,"(50, 50)",6.131790399551392,1316,True,147.0
Dijkstra,"(50, 50)",4.482787847518921,974,True,161.0
Dijkstra,"(50, 50)",8.34943437576294,1760,True,132.0
Dijkstra,"(50, 50)",9.130192756652832,1911,True,inf
Dijkstra,"(50, 50)",8.887875318527222,1882,True,130.0
Dijkstra,"(50, 50)",6.450664758682251,1389,True,156.0
Dijkstra,"(50, 50)",5.424603700637817,1171,True,146.0
GBFS,"(50, 50)",0.4543032646179199,103,True,154.0
GBFS,"(50, 50)",1.1603398323059082,252,True,331.0
GBFS,"(50, 50)",0.9141838550567627,188,True,286.0
GBFS,"(50, 50)",0.9435017108917236,204,True,256.0
GBFS,"(50, 50)",1.820180892944336,405,True,253.0
GBFS,"(50, 50)",0.5021567344665527,110,True,237.0
GBFS,"(50, 50)",0.4966609477996826,105,True,160.0
GBFS,"(50, 50)",0.46476292610168457,99,True,200.0
GBFS,"(50, 50)",0.4534029960632324,99,True,209.0
GBFS,"(50, 50)",0.6416609287261963,131,True,251.0
GBFS,"(50, 50)",1.2986183166503906,282,True,303.0
GBFS,"(50, 50)",0.6466116905212402,137,True,202.0
GBFS,"(50, 50)",0.5341930389404297,109,True,241.0
GBFS,"(50, 50)",1.467423677444458,323,True,357.0
GBFS,"(50, 50)",0.48493385314941406,99,True,251.0
GBFS,"(50, 50)",3.2840659618377686,730,True,363.0
GBFS,"(50, 50)",0.4803788661956787,102,True,161.0
GBFS,"(50, 50)",1.2158498764038086,271,True,264.0
GBFS,"(50, 50)",0.7640283107757568,164,True,215.0
GBFS,"(50, 50)",2.195814609527588,489,True,393.0
GBFS,"(50, 50)",0.511420726776123,111,True,252.0
GBFS,"(50, 50)",0.4958670139312744,103,True,156.0
GBFS,"(50, 50)",0.5384576320648193,118,True,194.0
GBFS,"(50, 50)",0.5502879619598389,116,True,295.0
GBFS,"(50, 50)",1.3101308345794678,286,True,271.0
GBFS,"(50, 50)",0.5613536834716797,108,True,197.0
GBFS,"(50, 50)",0.49888014793395996,103,True,166.0
GBFS,"(50, 50)",0.8705930709838867,190,True,297.0
GBFS,"(50, 50)",0.677649736404419,147,True,215.0
GBFS,"(50, 50)",0.572324275970459,121,True,189.0
GBFS,"(50, 50)",0.4777235984802246,99,True,200.0
GBFS,"(50, 50)",0.5712041854858398,128,True,247.0
GBFS,"(50, 50)",0.9473106861114502,205,True,180.0
GBFS,"(50, 50)",0.8491435050964355,185,True,259.0
GBFS,"(50, 50)",0.4677765369415283,99,True,163.0
GBFS,"(50, 50)",0.4666025638580322,99,True,181.0
GBFS,"(50, 50)",0.4800879955291748,99,True,222.0
GBFS,"(50, 50)",0.5926246643066406,126,True,227.0
GBFS,"(50, 50)",1.4124400615692139,319,True,232.0
GBFS,"(50, 50)",0.9264414310455322,201,True,243.0
GBFS,"(50, 50)",0.505728006362915,110,True,259.0
GBFS,"(50, 50)",1.8124315738677979,405,True,416.0
GBFS,"(50, 50)",1.5645532608032227,353,True,390.0
GBFS,"(50, 50)",0.46065664291381836,101,True,163.0
GBFS,"(50, 50)",0.5150840282440186,111,True,219.0
GBFS,"(50, 50)",0.8070194721221924,173,True,257.0
GBFS,"(50, 50)",0.49281835556030273,105,True,222.0
GBFS,"(50, 50)",0.5496017932891846,119,True,208.0
GBFS,"(50, 50)",0.7041075229644775,153,True,247.0
GBFS,"(50, 50)",0.581777811050415,124,True,207.0
GBFS,"(50, 50)",0.47745728492736816,104,True,205.0
GBFS,"(50, 50)",0.9508607387542725,202,True,322.0
GBFS,"(50, 50)",0.5238726139068604,114,True,194.0
GBFS,"(50, 50)",0.73478102684021,158,True,254.0
GBFS,"(50, 50)",0.9930508136749268,218,True,304.0
GBFS,"(50, 50)",0.5608935356140137,115,True,inf
GBFS,"(50, 50)",0.6368448734283447,132,True,198.0
GBFS,"(50, 50)",0.488875150680542,103,True,243.0
GBFS,"(50, 50)",0.8471958637237549,175,True,203.0
GBFS,"(50, 50)",0.4679224491119385,102,True,inf
GBFS,"(50, 50)",0.5084547996520996,109,True,259.0
GBFS,"(50, 50)",0.6438956260681152,134,True,239.0
GBFS,"(50, 50)",0.604508638381958,132,True,188.0
GBFS,"(50, 50)",2.206129312515259,486,True,295.0
GBFS,"(50, 50)",0.5083959102630615,108,True,224.0
GBFS,"(50, 50)",0.48434925079345703,104,True,231.0
GBFS,"(50, 50)",0.6189367771148682,136,True,150.0
GBFS,"(50, 50)",0.5009584426879883,104,True,200.0
GBFS,"(50, 50)",0.48139214515686035,105,True,245.0
GBFS,"(50, 50)",1.3794939517974854,315,True,342.0
GBFS,"(50, 50)",0.9253935813903809,206,True,244.0
GBFS,"(50, 50)",0.4562087059020996,99,True,184.0
GBFS,"(50, 50)",1.4063360691070557,313,True,218.0
GBFS,"(50, 50)",0.5797328948974609,127,True,239.0
GBFS,"(50, 50)",1.5052063465118408,342,True,230.0
GBFS,"(50, 50)",0.6507711410522461,139,True,232.0
GBFS,"(50, 50)",0.5047800540924072,109,True,inf
GBFS,"(50, 50)",0.4516477584838867,99,True,210.0
GBFS,"(50, 50)",1.0461187362670898,228,True,295.0
GBFS,"(50, 50)",0.5211663246154785,110,True,215.0
GBFS,"(50, 50)",1.7715907096862793,388,True,385.0
GBFS,"(50, 50)",0.5435214042663574,115,True,193.0
GBFS,"(50, 50)",0.4754810333251953,103,True,159.0
GBFS,"(50, 50)",1.1574780941009521,264,True,290.0
GBFS,"(50, 50)",0.4710674285888672,99,True,132.0
GBFS,"(50, 50)",0.6335937976837158,138,True,264.0
GBFS,"(50, 50)",0.6359047889709473,140,True,207.0
GBFS,"(50, 50)",0.4857652187347412,101,True,214.0
GBFS,"(50, 50)",1.1221323013305664,255,True,362.0
GBFS,"(50, 50)",0.5255167484283447,116,True,156.0
GBFS,"(50, 50)",0.9642055034637451,210,True,267.0
GBFS,"(50, 50)",1.4984893798828125,329,True,258.0
GBFS,"(50, 50)",0.6347410678863525,135,True,281.0
GBFS,"(50, 50)",0.5519139766693115,118,True,246.0
GBFS,"(50, 50)",0.4700279235839844,99,True,205.0
GBFS,"(50, 50)",0.6277010440826416,133,True,263.0
GBFS,"(50, 50)",0.4655890464782715,99,True,inf
GBFS,"(50, 50)",0.468463659286499,100,True,150.0
GBFS,"(50, 50)",1.49509596824646,337,True,204.0
GBFS,"(50, 50)",0.47031521797180176,103,True,178.0
AStar,"(50, 50)",3.7089836597442627,816,True,110.0
AStar,"(50, 50)",6.480574131011963,1382,True,225.0
AStar,"(50, 50)",4.092359781265259,905,True,190.0
AStar,"(50, 50)",3.9810826778411865,868,True,184.0
AStar,"(50, 50)",6.298261880874634,1358,True,188.0
AStar,"(50, 50)",4.9054484367370605,1061,True,179.0
AStar,"(50, 50)",6.4584572315216064,1367,True,134.0
AStar,"(50, 50)",5.411919355392456,1173,True,157.0
AStar,"(50, 50)",3.89587664604187,851,True,164.0
AStar,"(50, 50)",5.798494815826416,1257,True,182.0
AStar,"(50, 50)",5.184480428695679,1118,True,217.0
AStar,"(50, 50)",5.6120946407318115,1217,True,185.0
AStar,"(50, 50)",7.126819849014282,1511,True,170.0
AStar,"(50, 50)",6.9014599323272705,1443,True,234.0
AStar,"(50, 50)",8.172277450561523,1726,True,156.0
AStar,"(50, 50)",8.116085767745972,1700,True,207.0
AStar,"(50, 50)",4.609892129898071,998,True,129.0
AStar,"(50, 50)",3.730015516281128,831,True,139.0
AStar,"(50, 50)",5.098788499832153,1108,True,130.0
AStar,"(50, 50)",5.462713241577148,1187,True,115.0
AStar,"(50, 50)",9.358835458755493,1938,True,193.0
AStar,"(50, 50)",7.736818075180054,1628,True,142.0
AStar,"(50, 50)",5.9140706062316895,1271,True,166.0
AStar,"(50, 50)",5.424991607666016,1168,True,207.0
AStar,"(50, 50)",8.320120334625244,1738,True,163.0
AStar,"(50, 50)",4.861693620681763,1063,True,137.0
AStar,"(50, 50)",3.653726100921631,814,True,144.0
AStar,"(50, 50)",8.202301979064941,1715,True,164.0
AStar,"(50, 50)",4.113429307937622,891,True,163.0
AStar,"(50, 50)",2.908973455429077,648,True,104.0
AStar,"(50, 50)",6.793387174606323,1447,True,142.0
AStar,"(50, 50)",8.706353664398193,1818,True,169.0
AStar,"(50, 50)",4.927631855010986,1068,True,142.0
AStar,"(50, 50)",3.694901466369629,809,True,168.0
AStar,"(50, 50)",5.3894946575164795,1161,True,129.0
AStar,"(50, 50)",6.754604816436768,1451,True,181.0
AStar,"(50, 50)",5.930092811584473,1272,True,171.0
AStar,"(50, 50)",5.829465866088867,1262,True,209.0
AStar,"(50, 50)",4.827138900756836,1075,True,124.0
AStar,"(50, 50)",4.828844308853149,1049,True,118.0
AStar,"(50, 50)",9.830306053161621,2031,True,167.0
AStar,"(50, 50)",8.043709754943848,1678,True,199.0
AStar,"(50, 50)",8.318948030471802,1752,True,143.0
AStar,"(50, 50)",9.266183853149414,1903,True,145.0
AStar,"(50, 50)",4.428782939910889,961,True,167.0
AStar,"(50, 50)",5.7238383293151855,1231,True,211.0
AStar,"(50, 50)",4.722845792770386,1042,True,181.0
AStar,"(50, 50)",6.454089641571045,1384,True,192.0
AStar,"(50, 50)",7.33000373840332,1552,True,139.0
AStar,"(50, 50)",3.6129283905029297,802,True,172.0
AStar,"(50, 50)",5.639019727706909,1213,True,170.0
AStar,"(50, 50)",7.811582326889038,1624,True,183.0
AStar,"(50, 50)",3.957587718963623,863,True,145.0
AStar,"(50, 50)",3.3569233417510986,752,True,140.0
AStar,"(50, 50)",7.0404956340789795,1493,True,211.0
AStar,"(50, 50)",4.051014184951782,881,True,inf
AStar,"(50, 50)",4.23223876953125,941,True,147.0
AStar,"(50, 50)",8.412067890167236,1753,True,197.0
AStar,"(50, 50)",6.7588043212890625,1451,True,135.0
AStar,"(50, 50)",4.167315483093262,916,True,inf
AStar,"(50, 50)",6.542351245880127,1401,True,205.0
AStar,"(50, 50)",5.917394399642944,1276,True,157.0
AStar,"(50, 50)",5.7857983112335205,1264,True,156.0
AStar,"(50, 50)",7.933462858200073,1664,True,156.0
AStar,"(50, 50)",7.590094327926636,1585,True,161.0
AStar,"(50, 50)",5.278689622879028,1148,True,188.0
AStar,"(50, 50)",5.6387739181518555,1221,True,142.0
AStar,"(50, 50)",9.05093264579773,1898,True,171.0
